torso_angle,shoulder_angle,head_tilt_angle,left_shoulder_vis,right_shoulder_vis,left_hip_vis,right_hip_vis,left_ear_vis,right_ear_vis,label
5.986311671544317,-179.6108997028374,-172.41678329488994,0.9999681711196899,0.9999289512634277,0.9980055093765259,0.9949559569358826,0.9999873638153076,0.9999780654907227,0
10.329784675045488,174.1918707258559,-178.4589666827887,0.9999697804450989,0.9999310374259949,0.9981642365455627,0.9957098960876465,0.9999895691871643,0.9999841451644897,0
13.744744617892852,168.05207413274397,167.0961411766134,0.9999789595603943,0.9999104142189026,0.9990222454071045,0.9977472424507141,0.9999945759773254,0.9999911785125732,0
17.152842503347255,165.95394022479886,163.13013370283383,0.9999776482582092,0.9999009966850281,0.9992233514785767,0.9983519911766052,0.9999962449073792,0.9999936819076538,0
16.27466364635205,166.2075714842599,164.65890684845172,0.9999799132347107,0.9999196529388428,0.9993720650672913,0.99871826171875,0.9999977946281433,0.9999964237213135,0
16.445806637420223,166.03111956306913,164.96353734618665,0.9999802112579346,0.9999112486839294,0.999400794506073,0.9986981153488159,0.999997615814209,0.9999961256980896,0
17.552892926348743,165.04752477287235,162.44061674981768,0.9999780654907227,0.9998883605003357,0.9993011355400085,0.9985635876655579,0.9999973177909851,0.999995231628418,0
17.865749810239166,164.3679499496701,163.66183245766192,0.9999822378158569,0.9999206066131592,0.9993484020233154,0.998640239238739,0.9999979138374329,0.9999963641166687,0
16.885983227219196,165.89857587098655,164.1150242421697,0.9999808669090271,0.9999202489852905,0.9992725253105164,0.9984604716300964,0.9999974966049194,0.9999960660934448,0
17.15446453833618,164.6910101362955,165.35698956592836,0.9999789595603943,0.9998514652252197,0.9993325471878052,0.9984996914863586,0.9999960660934448,0.999993085861206,0
17.100725835816647,164.71180928203765,166.40480959549208,0.9999786615371704,0.9998689889907837,0.9995538592338562,0.9989999532699585,0.9999972581863403,0.999995231628418,0
10.640540237568107,171.41920290012976,175.65082486345602,0.9999796152114868,0.9999015927314758,0.9997036457061768,0.9993037581443787,0.9999980926513672,0.9999970197677612,0
0.5241485795951945,-177.76202649466512,-169.58314926528553,0.9999791383743286,0.9999385476112366,0.9997513294219971,0.9994449019432068,0.9999986290931702,0.9999982714653015,0
-5.695016265079809,-172.91028664986055,-169.0072040266621,0.9999744296073914,0.9999251365661621,0.9997642636299133,0.9994511604309082,0.9999955296516418,0.9999961853027344,0
-2.8415979161509797,-178.83152924736015,-175.3068213335731,0.9999818801879883,0.9998985528945923,0.9997920393943787,0.9994654059410095,0.9999951720237732,0.999994695186615,0
